...1;nombre;region;provincia;comuna;hogares;hectareas;area;observaciones;año;tipo
140;La Fuerza De Los Vientos;Valparaíso;Valparaíso;Valparaíso;29;4,92087081;34495,999617600;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
141;Ángel Parra;Valparaíso;Valparaíso;Valparaíso;30;3,17097273;22226,809340180;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
142;Viento Fuerte;Valparaíso;Valparaíso;Valparaíso;27;7,32695201;51358,077505385;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
143;Buenavista;Valparaíso;Valparaíso;Valparaíso;19;0,74968298;5255,379254120;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
144;Colonizadores Del Alto;Valparaíso;Valparaíso;Valparaíso;29;2,21038097;15485,230359440;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
145;Las Rocas;Valparaíso;Valparaíso;Viña del Mar;19;0,55247760;3874,096455270;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
146;El Salto (Comité Medialuna De El Salto);Valparaíso;Valparaíso;Viña del Mar;126;8,38772928;58796,589230035;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
147;Por Un Mañana Mejor;Valparaíso;Valparaíso;Viña del Mar;13;0,42441388;2976,931323550;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
148;Canchita El Ciprés;Valparaíso;Valparaíso;Viña del Mar;24;0,80291809;5632,013923905;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
149;Eben Ezer II;Valparaíso;Valparaíso;Viña del Mar;29;1,81498205;12732,880570045;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
150;Caupolicán;Valparaíso;Valparaíso;Viña del Mar;22;0,51909266;3643,028501565;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
151;Fénix;Valparaíso;Valparaíso;Viña del Mar;83;4,89583698;34358,216891210;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
152;Villa Bendición;Valparaíso;Valparaíso;Viña del Mar;31;1,31868598;9253,166379995;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
153;Villa Libertad;Valparaíso;Valparaíso;Viña del Mar;36;1,62548795;11406,551774365;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
154;Juventud Libertad;Valparaíso;Valparaíso;Viña del Mar;29;0,59850819;4200,092324395;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
155;Faro Vista Al Mar;Valparaíso;Valparaíso;Valparaíso;18;0,58875112;4126,481706650;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
156;La Laguna;Valparaíso;Valparaíso;Valparaíso;11;0,70502712;4942,302622300;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
157;Sauce 2;Valparaíso;Valparaíso;Viña del Mar;49;4,07827832;28601,800286215;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
158;Nueva Ampliación;Valparaíso;Valparaíso;Viña del Mar;22;0,31764987;2229,805160255;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
159;Esperanza;Valparaíso;Valparaíso;Viña del Mar;23;0,50840111;3568,955761015;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
160;Las Juntas;Valparaíso;Los Andes;Los Andes;21;3,84292577;27061,059360980;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
161;Sargento Aldea;Valparaíso;Marga Marga;Villa Alemana;16;0,65174990;4569,055430765;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
162;Ex Santa Elena;Valparaíso;Marga Marga;Villa Alemana;31;1,03730340;7272,145941890;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
163;Visión De Crecer II;Valparaíso;Valparaíso;Valparaíso;13;0,76624855;5371,129070840;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
164;Tranque Seco II;Valparaíso;Valparaíso;Valparaíso;20;1,10990177;7780,549925905;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
165;Los Marineros;Valparaíso;Marga Marga;Quilpué;77;9,33081558;65395,596984095;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
166;La Loma;Valparaíso;Marga Marga;Quilpué;104;11,79775973;82688,825860330;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
167;Eben Ezer;Valparaíso;Valparaíso;Valparaíso;22;1,28295522;8992,882286810;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
168;El Palto;Valparaíso;Valparaíso;Viña del Mar;19;1,38463730;9715,656801475;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
169;Los Lancheros Del Bongo (Sector 1);Valparaíso;Valparaíso;Valparaíso;128;2,78305010;19510,702201590;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
170;Chile Nuevo;Tarapacá;Iquique;Alto Hospicio;83;1,74489880;15271,843206185;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
171;Pje. Los Lancheros - Ensenada (Ex Lancheros Del Bongo, Sector 2);Valparaíso;Valparaíso;Valparaíso;61;1,95678751;13718,136165875;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
172;Sor Teresa (Ex Pampa Ilusión);Valparaíso;Valparaíso;Valparaíso;14;1,70839421;11971,378393460;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
173;Vista Hermosa;Valparaíso;Petorca;La Ligua;25;0,73242728;5201,041590385;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
174;Lo Aranda;Valparaíso;San Felipe de Aconcagua;Putaendo;32;5,61373288;39655,935464250;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
176;Sector Calle Conti;Valparaíso;Valparaíso;Valparaíso;25;0,91864333;6439,236922840;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
177;Sector Torres De Alta Tensión;Valparaíso;Valparaíso;Valparaíso;12;1,44823551;10151,397128200;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
178;Los Faluchos - Las Dunas;Valparaíso;San Antonio;Cartagena;56;3,06620704;21260,588016515;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
179;Villa Otaegui;Valparaíso;Valparaíso;Valparaíso;23;7,22273367;50585,484641640;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
180;Terrazas De Santa Julia;Valparaíso;Valparaíso;Viña del Mar;63;8,37602820;58770,332252765;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
181;Cumbres Del Mar- Entre Vientos;Valparaíso;Valparaíso;Viña del Mar;63;13,08348650;91798,681162195;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
182;Alto El Quitral;Valparaíso;Valparaíso;Viña del Mar;15;0,75450658;5292,400448760;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
183;Lomas De Bellavista 2;Valparaíso;Marga Marga;Villa Alemana;82;11,07907902;77627,848328455;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
184;Viñas Fundo El Bosque;Valparaíso;Marga Marga;Villa Alemana;76;67,79883505;475536,249321380;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
185;Limite;Valparaíso;Valparaíso;Viña del Mar;41;5,00284563;35076,655942690;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
186;Naciones Unidas;Valparaíso;Valparaíso;Viña del Mar;44;1,54415311;10829,206900180;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
187;Toma Miraflores;Valparaíso;Valparaíso;Viña del Mar;21;1,10480664;7750,430418230;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
188;Victoria;Valparaíso;Valparaíso;Viña del Mar;27;2,19663736;15409,397780360;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
189;Nueva Generación II;Valparaíso;Valparaíso;Viña del Mar;23;7,76828898;54463,530748685;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
190;Villa Rukan II;Valparaíso;Valparaíso;Viña del Mar;45;12,21893863;85740,288238910;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
191;Villa Rukan;Valparaíso;Valparaíso;Viña del Mar;100;8,54183129;59942,075656235;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
192;Nuevo Amanecer De Reñaca;Valparaíso;Valparaíso;Viña del Mar;54;3,31229605;23243,473008410;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
193;Villa Vista Hermosa;Valparaíso;Valparaíso;Viña del Mar;66;8,21358422;57625,080713605;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
194;Sin Nombre El Olivar;Valparaíso;Valparaíso;Viña del Mar;70;2,34799928;16468,248379630;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
195;Nueva Constitución;Valparaíso;Valparaíso;Viña del Mar;110;7,17669657;50356,168622650;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
196;Alto Los Pinos;Valparaíso;Valparaíso;Viña del Mar;65;6,77153384;47510,250601500;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
197;Provisorio (Comité Emilia);Valparaíso;Valparaíso;Viña del Mar;27;2,90131523;20356,119271255;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
198;Villa Estación;Valparaíso;Valparaíso;Quintero;46;2,29296504;16168,288563045;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
199;Santa Hilda;Valparaíso;Valparaíso;Quintero;266;17,17795301;121140,392065970;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
200;Pinares Del Mar;Valparaíso;Valparaíso;Quintero;22;6,61790864;46662,126067060;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
201;Chincolco;Valparaíso;Petorca;Petorca;11;10,98511011;78370,795904250;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
202;Palquico;Valparaíso;Petorca;Petorca;18;3,75789781;26804,151662790;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
203;San Sebastián Norte;Valparaíso;San Antonio;Cartagena;24;2,04010435;14149,431007675;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
204;San Sebastián Sur;Valparaíso;San Antonio;Cartagena;108;5,76884915;40009,409503220;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
205;Las Loicas;Valparaíso;San Antonio;Cartagena;123;11,85935865;82186,252181315;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
206;Los Boldos;Valparaíso;San Antonio;Cartagena;57;19,03538561;131920,341879030;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
207;Yevide;Valparaíso;San Felipe de Aconcagua;San Felipe;306;13,40429833;94533,800335515;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
208;El Alba 2;Valparaíso;Marga Marga;Quilpué;58;3,15491925;22107,518379020;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
209;Sector Villa Olímpica 2;Valparaíso;Marga Marga;Quilpué;14;3,71067073;26004,338356925;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
210;Los Retoños;Valparaíso;Marga Marga;Quilpué;56;4,03794596;28295,535972360;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
211;Estero Viejo;Valparaíso;Marga Marga;Quilpué;76;4,90553709;34375,302808090;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
212;Sector Calle Parinacota;Valparaíso;Marga Marga;Quilpué;86;6,21433933;43548,304474305;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
213;Sector Calle Parinacota II;Valparaíso;Marga Marga;Quilpué;58;5,54241673;38839,474131035;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
214;Sector El Mirador Lote 1A;Valparaíso;Marga Marga;Quilpué;118;10,08517397;70682,591127215;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
215;Sector Villa Olímpica III;Valparaíso;Marga Marga;Quilpué;19;3,83233088;26859,353630710;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
216;Sector Villa Olímpica;Valparaíso;Marga Marga;Quilpué;40;5,17866563;36294,392417160;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
217;Los Fundadores II;Valparaíso;Marga Marga;Quilpué;107;16,76720569;117521,802310645;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
218;18 De Octubre;Valparaíso;Marga Marga;Villa Alemana;18;1,14754455;8040,305282470;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
219;Colmena;Valparaíso;Marga Marga;Villa Alemana;23;1,80049735;12616,213633255;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
220;Nuevo Sol;Valparaíso;Marga Marga;Villa Alemana;23;1,01178058;7089,899770745;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
221;Nvo Amanecer 21 De Mayo;Valparaíso;Marga Marga;Villa Alemana;37;1,69724004;11893,739382405;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
222;Sargento Aldea (Páramo);Valparaíso;Marga Marga;Villa Alemana;29;2,76592601;19393,004744785;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
223;Sol Y Tierra;Valparaíso;Marga Marga;Villa Alemana;19;1,40767303;9862,932104115;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
224;Quebrada Cabriteria;Valparaíso;Valparaíso;Valparaíso;11;0,36796642;2579,434092785;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
225;Altos De Placilla;Valparaíso;Valparaíso;Valparaíso;250;9,32288745;65266,495754150;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
228;Mirador Los Pinos II;Valparaíso;Valparaíso;Viña del Mar;65;6,84367547;48050,989831145;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
229;Mirador Los Pinos I;Valparaíso;Valparaíso;Viña del Mar;41;3,63760108;25539,483754080;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
230;Villa Patria;Valparaíso;Valparaíso;Viña del Mar;17;15,16115533;106380,417298000;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
231;Chile Despertó;Valparaíso;Valparaíso;Viña del Mar;36;4,10372540;28792,390542940;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
232;26 De Noviembre;Valparaíso;Valparaíso;Viña del Mar;57;3,84230358;26959,878970090;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
233;Los 28;Valparaíso;Valparaíso;Viña del Mar;17;0,67225912;4716,388743165;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
234;Comité Marichiweu (Sar Miraflores);Valparaíso;Valparaíso;Viña del Mar;19;0,78607012;5514,723377105;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
235;Calle Agua Potable;Valparaíso;Valparaíso;Valparaíso;23;1,23630023;8668,428214455;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
236;Cumbres De Cuarzo;Valparaíso;Valparaíso;Viña del Mar;26;1,55243569;10893,307353655;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
237;Copa De Agua;Valparaíso;Valparaíso;Valparaíso;38;1,92918190;13517,513076150;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
239;Aguas Saladas;Valparaíso;San Antonio;San Antonio;688;45,05568371;312230,249048205;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
240;Alto Mirador;Valparaíso;San Antonio;San Antonio;560;47,70664344;330472,681312480;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
241;Centinela - San Antonio;Valparaíso;San Antonio;San Antonio;833;111,04722362;769405,536440480;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
242;Fuerza Guerrera;Valparaíso;San Antonio;Cartagena;342;16,49286802;114298,370821940;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
244;Pelancura;Valparaíso;San Antonio;San Antonio;122;13,11184025;90875,178853470;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
245;Rol 9034-1;Valparaíso;San Antonio;San Antonio;227;32,05932624;222081,677240050;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
246;Sor Teresa - San Antonio;Valparaíso;San Antonio;San Antonio;44;2,14909465;14880,013245410;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
247;Terrenos Municipales;Valparaíso;San Antonio;San Antonio;32;0,71570153;4955,580209270;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
248;Vista Hermosa;Valparaíso;San Antonio;Cartagena;789;64,57228633;447524,495779370;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
249;Manuel Bulnes;Valparaíso;San Antonio;San Antonio;231;22,56887830;156388,613592825;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
250;Pelancura Oriente;Valparaíso;San Antonio;San Antonio;26;1,77751049;12318,486077750;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
251;Villa La Cruz II;Valparaíso;Valparaíso;Viña del Mar;35;3,84200496;26957,666947820;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
252;Quebrada Jaime;Valparaíso;Valparaíso;Valparaíso;24;2,95746865;20732,264695495;NUEVO CAMPAMENTO;NA;normales
253;EL VERGEL ALTO;Valparaíso;Valparaíso;Valparaíso;100;10,97887487;76937,383656510;NUEVO CAMPAMENTO;NA;grandes
261;Las Palmeras;Valparaíso;San Antonio;Cartagena;200;0,39899698;2765,095829945;NUEVO CAMPAMENTO;NA;grandes
262;Toma Edén del Poeta;Valparaíso;San Antonio;Cartagena;157;4,94020429;34236,926998560;NUEVO CAMPAMENTO;NA;grandes
263;Comunidad Frente del mar;Valparaíso;San Antonio;Cartagena;140;7,34083335;50875,316232310;NUEVO CAMPAMENTO;NA;grandes
264;Tralcamahuida;Valparaíso;San Antonio;El Quisco;40;1,68627181;11726,875315030;NUEVO CAMPAMENTO;NA;normales
266;Michay- Los Helechos;Valparaíso;San Antonio;El Tabo;75;7,44823914;51748,793941470;NUEVO CAMPAMENTO;NA;grandes
267;Toma El esfuerzo;Valparaíso;San Antonio;El Tabo;12;0,61959295;4298,725902640;NUEVO CAMPAMENTO;NA;normales
268;Río Putaendo - 21 de Mayo;Valparaíso;San Felipe de Aconcagua;San Felipe;74;19,83930714;140020,089557985;NUEVO CAMPAMENTO;NA;grandes
272;Toma Las Lomas;Valparaíso;San Felipe de Aconcagua;Llaillay;17;1,32297180;9315,095888820;NUEVO CAMPAMENTO;NA;normales
274;18 de Octubre;Valparaíso;Marga Marga;Limache;70;26,72022329;187442,994627310;NUEVO CAMPAMENTO;NA;grandes
275;18 de Julio;Valparaíso;Marga Marga;Limache;15;3,97962681;27933,271892090;NUEVO CAMPAMENTO;NA;normales
276;Nuevo Renacer;Valparaíso;Marga Marga;Limache;32;15,21320101;106772,629633695;NUEVO CAMPAMENTO;NA;normales
277;Comunidad El Mirador;Valparaíso;Marga Marga;Limache;25;3,95355176;27751,059783200;NUEVO CAMPAMENTO;NA;normales
278;El Colorado;Valparaíso;Marga Marga;Limache;235;59,13213702;414801,993495180;NUEVO CAMPAMENTO;NA;grandes
279;Villa Unidos por la Esperanza;Valparaíso;San Antonio;San Antonio;27;1,14019195;7890,431411225;NUEVO CAMPAMENTO;NA;normales
280;Comité Habitacional El Despertar de Chile;Valparaíso;San Antonio;San Antonio;36;1,30487536;9042,492946740;NUEVO CAMPAMENTO;NA;normales
281;COMITE HABITACIONAL VILLA LA FE;Valparaíso;San Antonio;San Antonio;55;2,53635338;17576,704162530;NUEVO CAMPAMENTO;NA;grandes
284;Alto el Bosque;Valparaíso;Marga Marga;Quilpué;40;6,20645030;43488,500045320;NUEVO CAMPAMENTO;NA;normales
285;Alto Los Espinos;Valparaíso;Marga Marga;Quilpué;20;17,16685594;120284,249418960;NUEVO CAMPAMENTO;NA;normales
286;Sin Nombre 2021;Valparaíso;Valparaíso;Valparaíso;19;2,16782057;15198,698180700;NUEVO CAMPAMENTO;NA;normales
294;Cumbres de lajarillas;Valparaíso;Valparaíso;Viña del Mar;135;8,51639591;59791,259696610;NUEVO CAMPAMENTO;NA;grandes
297;Loma del Pastor;Valparaíso;Valparaíso;Valparaíso;50;5,12379750;35919,271836850;NUEVO CAMPAMENTO;NA;normales
298;Santa Rosa El Pajonal;Valparaíso;Valparaíso;Valparaíso;78;5,26217129;36880,946835080;NUEVO CAMPAMENTO;NA;grandes
304;Av. Las Industrias;Biobío;Biobío;Los Angeles;34;2,94126341;18537,927433500;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
305;Llano Blanco;Biobío;Biobío;Los Angeles;89;17,45712165;109613,594339735;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
306;Puente Rarinco;Biobío;Biobío;Los Angeles;35;1,97003113;12424,234989750;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
307;Santa Elvira Polcura;Biobío;Biobío;Tucapel;43;2,78209174;17587,583960935;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
308;Sector Antena San Rosendo;Biobío;Biobío;San Rosendo;30;18,32051598;116069,112544910;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
309;Esfuerzo De Coigüe;Biobío;Biobío;Negrete;39;4,18263719;26280,996172890;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
310;Villa Alegre Y Otros;Biobío;Biobío;Mulchén;63;10,48942408;65606,367355390;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
311;Las Peñas Mulchén;Biobío;Biobío;Mulchén;45;2,75348654;17223,900311250;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
312;Carrera Norte Laja;Biobío;Biobío;Laja;53;4,39026501;27799,036407900;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
313;Cruce Norte;Biobío;Arauco;Arauco;33;3,31554091;21024,209661515;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
314;Las Rocas;Biobío;Arauco;Arauco;15;0,94124946;5982,407831940;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
315;El Triangulo;Biobío;Arauco;Lebu;29;2,63612234;16555,213825005;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
316;Los Filtros;Biobío;Arauco;Lebu;54;4,67161714;29358,384989535;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
317;Pehuén;Biobío;Arauco;Lebu;75;15,53637432;97484,832635020;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
318;La Cueva;Biobío;Concepción;Penco;24;0,83533478;5370,598626730;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
319;El Vagón;Biobío;Concepción;Penco;40;0,68926294;4423,085940130;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
